nconst,category,primaryName,birthYear,deathYear,knownForTitles
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,director,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,director,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm0634300,writer,Jonathan Nolan,1976.0,,"tt0475784,tt0816692,tt0482571,tt0468569"
nm1793993,writer,Christopher Priest,1943.0,,"tt12531504,tt0482571,tt2145943,tt5715862"
nm0000147,actor,Colin Firth,1960.0,,"tt2802144,tt1504320,tt0243155,tt1315981"
nm0001691,actor,Geoffrey Rush,1951.0,,"tt0325980,tt1504320,tt0138097,tt0180073"
nm0000307,actress,Helena Bonham Carter,1966.0,,"tt1707386,tt0137523,tt0408236,tt1504320"
nm0000307,actress,Helena Bonham Carter,1966.0,,"tt1707386,tt0137523,tt0408236,tt1504320"
nm0001394,actor,Derek Jacobi,1938.0,,"tt0172495,tt0101669,tt1521197,tt0280707"
nm0393799,director,Tom Hooper,1972.0,,"tt1707386,tt0810819,tt1504320,tt5697572"
nm0782436,writer,David Seidler,1937.0,,"tt0095780,tt0095685,tt0096316,tt1504320"
nm0000008,actor,Marlon Brando,1924.0,2004.0,"tt0078788,tt0070849,tt0068646,tt0047296"
nm0000199,actor,Al Pacino,1940.0,,"tt0072890,tt0070666,tt0099422,tt0068646"
nm0000199,actor,Al Pacino,1940.0,,"tt0072890,tt0070666,tt0099422,tt0068646"
nm0000199,actor,Al Pacino,1940.0,,"tt0072890,tt0070666,tt0099422,tt0068646"
nm0000199,actor,Al Pacino,1940.0,,"tt0072890,tt0070666,tt0099422,tt0068646"
nm0001001,actor,James Caan,1940.0,2022.0,"tt0083190,tt0068646,tt0100157,tt0073631"
nm0000473,actress,Diane Keaton,1946.0,,"tt0356680,tt0337741,tt0075686,tt0073312"
nm0000473,actress,Diane Keaton,1946.0,,"tt0356680,tt0337741,tt0075686,tt0073312"
nm0000338,director,Francis Ford Coppola,1939.0,,"tt0071562,tt0071360,tt0068646,tt0078788"
nm0000338,director,Francis Ford Coppola,1939.0,,"tt0071562,tt0071360,tt0068646,tt0078788"
nm0701374,writer,Mario Puzo,1920.0,1999.0,"tt0071562,tt0068646,tt0078346,tt0099674"
nm0701374,writer,Mario Puzo,1920.0,1999.0,"tt0071562,tt0068646,tt0078346,tt0099674"
nm0005132,actor,Heath Ledger,1979.0,2008.0,"tt0147800,tt0183790,tt0388795,tt0468569"
nm0005132,actor,Heath Ledger,1979.0,2008.0,"tt0147800,tt0183790,tt0388795,tt0468569"
nm0001173,actor,Aaron Eckhart,1968.0,,"tt0935075,tt0468569,tt0427944,tt0298814"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0275286,writer,David S. Goyer,1965.0,,"tt2975590,tt0372784,tt0468569,tt0118929"
nm0004170,writer,Bob Kane,1915.0,1998.0,"tt1877830,tt0096895,tt0372784,tt0468569"
nm0004170,writer,Bob Kane,1915.0,1998.0,"tt1877830,tt0096895,tt0372784,tt0468569"
nm0004170,writer,Bob Kane,1915.0,1998.0,"tt1877830,tt0096895,tt0372784,tt0468569"
nm0004170,writer,Bob Kane,1915.0,1998.0,"tt1877830,tt0096895,tt0372784,tt0468569"
nm0004170,writer,Bob Kane,1915.0,1998.0,"tt1877830,tt0096895,tt0372784,tt0468569"
nm0004170,writer,Bob Kane,1915.0,1998.0,"tt1877830,tt0096895,tt0372784,tt0468569"
nm0000020,actor,Henry Fonda,1905.0,1982.0,"tt0032551,tt0050083,tt0051207,tt0082846"
nm0000020,actor,Henry Fonda,1905.0,1982.0,"tt0032551,tt0050083,tt0051207,tt0082846"
nm0002011,actor,Lee J. Cobb,1911.0,1976.0,"tt0050083,tt0070047,tt0053804,tt0047296"
nm0000842,actor,Martin Balsam,1919.0,1996.0,"tt0054215,tt0074119,tt0050083,tt0059798"
nm0275835,actor,John Fiedler,1925.0,2005.0,"tt0050083,tt0076363,tt0065126,tt0063374"
nm0001486,director,Sidney Lumet,1924.0,2011.0,"tt0070666,tt0050083,tt0072890,tt0292963"
nm0741627,writer,Reginald Rose,1920.0,2002.0,"tt0040051,tt0050083,tt0054531,tt0078294"
nm0000553,actor,Liam Neeson,1952.0,,"tt0108052,tt0429493,tt0362269,tt1601913"
nm0000553,actor,Liam Neeson,1952.0,,"tt0108052,tt0429493,tt0362269,tt1601913"
nm0000553,actor,Liam Neeson,1952.0,,"tt0108052,tt0429493,tt0362269,tt1601913"
nm0000553,actor,Liam Neeson,1952.0,,"tt0108052,tt0429493,tt0362269,tt1601913"
nm0000553,actor,Liam Neeson,1952.0,,"tt0108052,tt0429493,tt0362269,tt1601913"
nm0000146,actor,Ralph Fiennes,1962.0,,"tt0387131,tt0108052,tt2278388,tt1201607"
nm0000146,actor,Ralph Fiennes,1962.0,,"tt0387131,tt0108052,tt2278388,tt1201607"
nm0000146,actor,Ralph Fiennes,1962.0,,"tt0387131,tt0108052,tt2278388,tt1201607"
nm0001426,actor,Ben Kingsley,1943.0,,"tt0083987,tt0203119,tt0315983,tt1300854"
nm0001426,actor,Ben Kingsley,1943.0,,"tt0083987,tt0203119,tt0315983,tt1300854"
nm0001426,actor,Ben Kingsley,1943.0,,"tt0083987,tt0203119,tt0315983,tt1300854"
nm0001426,actor,Ben Kingsley,1943.0,,"tt0083987,tt0203119,tt0315983,tt1300854"
nm0328751,actress,Caroline Goodall,1959.0,,"tt0360139,tt0106582,tt0102057,tt0108052"
nm0000229,director,Steven Spielberg,1946.0,,"tt0108052,tt0083866,tt0120815,tt0082971"
nm0000229,director,Steven Spielberg,1946.0,,"tt0108052,tt0083866,tt0120815,tt0082971"
nm0000229,director,Steven Spielberg,1946.0,,"tt0108052,tt0083866,tt0120815,tt0082971"
nm0000229,director,Steven Spielberg,1946.0,,"tt0108052,tt0083866,tt0120815,tt0082971"
nm0447745,writer,Thomas Keneally,1935.0,,"tt0088119,tt0108052,tt0166180,tt6802798"
nm0001873,writer,Steven Zaillian,1953.0,,"tt0108065,tt1210166,tt0120633,tt1568346"
nm0001873,writer,Steven Zaillian,1953.0,,"tt0108065,tt1210166,tt0120633,tt1568346"
nm0000197,actor,Jack Nicholson,1937.0,,"tt0071315,tt0073486,tt0407887,tt0119822"
nm0000197,actor,Jack Nicholson,1937.0,,"tt0071315,tt0073486,tt0407887,tt0119822"
nm0001221,actress,Louise Fletcher,1934.0,2022.0,"tt0093036,tt0073486,tt0106145,tt0139134"
nm0077720,actor,Michael Berryman,1948.0,,"tt0395584,tt0090305,tt0077681,tt0073486"
nm0110480,actor,Peter Brocco,1903.0,1992.0,"tt0073486,tt0094142,tt0059557,tt0054331"
nm0001232,director,Milos Forman,1932.0,2018.0,"tt0086879,tt0073486,tt0117318,tt0079261"
nm0369142,writer,Lawrence Hauben,1931.0,1985.0,"tt0062597,tt0073486,tt0063955,tt0062138"
nm0325743,writer,Bo Goldman,1932.0,,"tt0081150,tt0073486,tt0119643,tt0105323"
nm0450181,writer,Ken Kesey,1935.0,2001.0,"tt0073486,tt0075336,tt0067774,tt0111522"
nm0913670,writer,Dale Wasserman,1914.0,2008.0,"tt0050013,tt0052365,tt0073486,tt0046587"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000134,actor,Robert De Niro,1943.0,,"tt0101540,tt0070379,tt0081398,tt0075314"
nm0000501,actor,Ray Liotta,1954.0,2022.0,"tt0091983,tt0365686,tt0099685,tt0272207"
nm0000501,actor,Ray Liotta,1954.0,2022.0,"tt0091983,tt0365686,tt0099685,tt0272207"
nm0000501,actor,Ray Liotta,1954.0,2022.0,"tt0091983,tt0365686,tt0099685,tt0272207"
nm0000582,actor,Joe Pesci,1943.0,,"tt0104952,tt0099685,tt0081398,tt1302006"
nm0000582,actor,Joe Pesci,1943.0,,"tt0104952,tt0099685,tt0081398,tt1302006"
nm0000582,actor,Joe Pesci,1943.0,,"tt0104952,tt0099685,tt0081398,tt1302006"
nm0000966,actress,Lorraine Bracco,1954.0,,"tt0141842,tt0112461,tt0104839,tt0099685"
nm0000217,director,Martin Scorsese,1942.0,,"tt0070379,tt0075314,tt0106226,tt0099685"
nm0000217,director,Martin Scorsese,1942.0,,"tt0070379,tt0075314,tt0106226,tt0099685"
nm0000217,director,Martin Scorsese,1942.0,,"tt0070379,tt0075314,tt0106226,tt0099685"
nm0000217,director,Martin Scorsese,1942.0,,"tt0070379,tt0075314,tt0106226,tt0099685"
nm0000217,director,Martin Scorsese,1942.0,,"tt0070379,tt0075314,tt0106226,tt0099685"
nm0000217,director,Martin Scorsese,1942.0,,"tt0070379,tt0075314,tt0106226,tt0099685"
nm0683380,writer,Nicholas Pileggi,1933.0,,"tt0112641,tt1302006,tt0099685,tt0765429"
nm0683380,writer,Nicholas Pileggi,1933.0,,"tt0112641,tt1302006,tt0099685,tt0765429"
nm0000158,actor,Tom Hanks,1956.0,,"tt0120815,tt0162222,tt0109830,tt0094737"
nm0000158,actor,Tom Hanks,1956.0,,"tt0120815,tt0162222,tt0109830,tt0094737"
nm0000158,actor,Tom Hanks,1956.0,,"tt0120815,tt0162222,tt0109830,tt0094737"
nm0000158,actor,Tom Hanks,1956.0,,"tt0120815,tt0162222,tt0109830,tt0094737"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000705,actress,Robin Wright,1966.0,,"tt0442933,tt0093779,tt0109830,tt0217869"
nm0000641,actor,Gary Sinise,1955.0,,"tt0117438,tt0112384,tt0109830,tt0105046"
nm0000398,actress,Sally Field,1946.0,,"tt0098384,tt0443272,tt0109830,tt0076729"
nm0000398,actress,Sally Field,1946.0,,"tt0098384,tt0443272,tt0109830,tt0076729"
nm0000709,director,Robert Zemeckis,1951.0,,"tt0109830,tt0088763,tt0118884,tt1907668"
nm0343165,writer,Winston Groom,1943.0,2020.0,"tt0090663,tt1852826,tt0156812,tt0109830"
nm0744839,writer,Eric Roth,1945.0,,"tt1160419,tt0109830,tt0140352,tt0421715"
nm0744839,writer,Eric Roth,1945.0,,"tt1160419,tt0109830,tt0140352,tt0421715"
nm0744839,writer,Eric Roth,1945.0,,"tt1160419,tt0109830,tt0140352,tt0421715"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0000228,actor,Kevin Spacey,1959.0,,"tt0169547,tt0114814,tt0114369,tt0119488"
nm0001825,actor,Andrew Kevin Walker,1964.0,,"tt0114369,tt15033192,tt0109327,tt0162661"
nm0001825,writer,Andrew Kevin Walker,1964.0,,"tt0114369,tt15033192,tt0109327,tt0162661"
nm0000314,actor,Charles Bronson,1921.0,2003.0,"tt0071402,tt0054047,tt0057115,tt0064116"
nm0001012,actress,Claudia Cardinale,1938.0,,"tt0083946,tt0056801,tt0064116,tt0057413"
nm0001673,actor,Jason Robards,1922.0,2000.0,"tt0175880,tt0098067,tt0074119,tt0064116"
nm0001466,director,Sergio Leone,1929.0,1989.0,"tt0060196,tt0058461,tt0087843,tt0067140"
nm0001466,director,Sergio Leone,1929.0,1989.0,"tt0060196,tt0058461,tt0087843,tt0067140"
nm0001466,director,Sergio Leone,1929.0,1989.0,"tt0060196,tt0058461,tt0087843,tt0067140"
nm0001466,director,Sergio Leone,1929.0,1989.0,"tt0060196,tt0058461,tt0087843,tt0067140"
nm0001466,director,Sergio Leone,1929.0,1989.0,"tt0060196,tt0058461,tt0087843,tt0067140"
nm0006872,writer,Sergio Donati,1933.0,,"tt0091828,tt0067140,tt0076504,tt0064116"
nm0006872,writer,Sergio Donati,1933.0,,"tt0091828,tt0067140,tt0076504,tt0064116"
nm0000783,writer,Dario Argento,1940.0,,"tt0093677,tt0073582,tt0087909,tt0065143"
nm0000934,writer,Bernardo Bertolucci,1941.0,2018.0,"tt0070849,tt0093389,tt0065571,tt0117737"
nm0000321,actor,Gabriel Byrne,1950.0,,"tt0100150,tt7784604,tt0146675,tt0114814"
nm0001590,actor,Chazz Palminteri,1952.0,,"tt0114814,tt0106489,tt0473488,tt0109348"
nm0000286,actor,Stephen Baldwin,1966.0,,"tt0114814,tt0115683,tt0486583,tt0158622"
